mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,input_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,initial_interaction_ligand_ev,interaction_geometry,complex_bound_ev,pocket_ev,complex_initial_ev,complex_minimization_steps,complex_final_max_force_ev_a,complex_optimization_converged,gas_bound_ev,interaction_ligand_ev,interaction_model,desolvation_gas_model,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet_interaction_rank,aimnet2_score_rank,benchmark,rank
68862,L2:P43166:68862,0,56,5,7.3565,NS(=O)(=O)c1ccc(CCN2CCC(Nc3ccc4ccccc4c3)CC2)cc1,-7.14276,7.14276,-118.3293945738774,28.83253469797536,-61.87286285836901,-43670.75762795549,fixed_pocket_aimnet2025_minimized_v2,-250687.182106463,-207010.30913700757,-250683.74982623776,523,0.0018027037149295,True,-43714.22863704128,-43671.74172125429,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-43714.69175802386,-43715.89793522831,10.679823570196415,27.815107115356003,-79.83446388832498,928,0,7,0.0015215885359793,True,,2.0,1.0,t3/L2/P43166,1
106434,L2:P43166:106434,0,49,7,8.1024,NS(=O)(=O)c1ccc(COc2ccc3c(N4CCOCC4)cc(=O)oc3c2)cc1,-7.59695,7.59695,-152.1475408228685,22.77302525744558,-37.030166386008894,-47141.64143166614,fixed_pocket_aimnet2025_minimized_v2,-254158.09053204829,-207010.30913700757,-254153.5563486689,563,0.0018323715776205,True,-47186.68558019397,-47141.18365322037,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-47187.56353554264,-47189.8865637191,20.24613131109365,53.57030237519339,-78.33110713658147,696,0,6,0.0019916093442589,True,,1.0,2.0,t3/L2/P43166,2
133999,L2:P43166:133999,0,50,9,7.9208,NS(=O)(=O)c1ccc(C2NC(=O)NC(c3ccccc3)=C2C(=O)c2ccccc2)cc1,-8.07241,8.07241,-107.85656486319532,25.941369310987145,-46.01000348892952,-47633.258884612456,fixed_pocket_aimnet2025_minimized_v2,-254648.8966176923,-207010.30913700757,-254645.56320420743,959,0.0019302925793454,True,-47680.70892349005,-47633.91037736288,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-47681.61133995221,-47682.6845154765,20.810217988749283,24.74801550867633,-62.29833136576971,444,0,6,0.0017076211515814,True,,4.0,3.0,t3/L2/P43166,3
14372,L2:P43166:14372,0,67,0,7.6383,NS(=O)(=O)c1ccc(C(=O)NCC2(Nc3ccccc3)CCN(CCc3ccccc3)CC2)cc1,-7.46966,7.46966,-101.4014410140481,21.452624870152267,-62.38348126148781,-51433.19064095981,fixed_pocket_aimnet2025_minimized_v2,-258449.4083293808,-207010.30913700757,-258446.2049817517,450,0.0017217537388205,True,-51486.23484895351,-51434.70200971485,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-51487.01136224679,-51488.04355375,17.906821940878913,23.802901529986265,-59.691717543182925,634,0,11,0.0016351778758689,True,,5.0,4.0,t3/L2/P43166,4
19893,L2:P43166:19893,0,50,2,7.8239,NS(=O)(=O)c1ccc(C2NC(=S)NC(c3ccccc3)=C2C(=O)c2ccccc2)cc1,-7.59119,7.59119,-94.98806621570246,21.406836993545745,-50.971045780270295,-56420.61845848891,fixed_pocket_aimnet2025_minimized_v2,-263435.7187827235,-207010.30913700757,-263433.137909239,492,0.0016822298057377,True,-56469.27107478178,-56421.29057331083,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-56470.052097765925,-56470.93363599984,18.010817882777946,20.32875460774432,-56.6484937251802,546,0,6,0.0015690565342083,True,,7.0,5.0,t3/L2/P43166,5
124508,L2:P43166:124508,0,66,8,7.5086,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)/C=C/c3ccccc3)c3ccccc3)CC2)cc1,-6.92407,6.92407,-93.00767290022915,45.87916440321239,-39.274168722087154,-50964.16377114,fixed_pocket_aimnet2025_minimized_v2,-257979.5607553237,-207010.30913700757,-257976.175997294,595,0.0019849427044391,True,-51016.08215882912,-50965.21842389323,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-51016.73287173831,-51017.81538632321,15.005796166579556,24.96337936228944,-53.03849737136015,667,0,10,0.0018387321615591,True,,8.0,6.0,t3/L2/P43166,6
105530,L2:P43166:105530,0,68,6,7.5528,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3)CC2)cc1,-6.59024,6.59024,-111.25272354553525,-3.1245609204220792,-50.19642230070244,-67195.2795349345,fixed_pocket_aimnet2025_minimized_v2,-274211.5415534242,-207010.30913700757,-274207.76539483125,540,0.00199034367688,True,-67262.43727189329,-67196.40804171565,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-67262.86248314854,-67265.03060873479,9.805604489797508,49.99816378449583,-51.4489552712419,545,0,11,0.0017082884442061,True,,3.0,7.0,t3/L2/P43166,7
14743,L2:P43166:14743,0,68,1,7.0223,CC(C)(C)OC(=O)N1CCN(Cc2cc(=O)oc3cc(OCc4ccc(S(N)(=O)=O)cc4)ccc23)CC1,-7.53698,7.53698,-95.30501282664407,21.75624852028791,-29.02372393297285,-57076.67157039749,fixed_pocket_aimnet2025_minimized_v2,-264091.92969344766,-207010.30913700757,-264088.23929519515,515,0.0016526479739695,True,-57134.36994446903,-57077.487739929136,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-57135.1509952111,-57136.52645905232,18.011457995707815,31.71894969976525,-45.57460513117101,611,0,13,0.0019873017445206,True,,6.0,8.0,t3/L2/P43166,8
47972,L2:P43166:47972,0,47,4,7.7447,CCOC(=O)C1=C(c2ccc(Cl)cc2)NC(=S)NC1c1ccc(S(N)(=O)=O)cc1,-6.69818,6.69818,-61.51141335765287,40.73418420071586,-28.514699743805725,-66826.75889078,fixed_pocket_aimnet2025_minimized_v2,-273839.97628040664,-207010.30913700757,-273838.30454219965,341,0.0018324204720556,True,-66875.33658348661,-66826.9997560582,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-66876.13066069422,-66876.81883205642,18.311855427313827,15.869608613647031,-27.32994931669201,448,0,8,0.0016850449610501,True,,9.0,9.0,t3/L2/P43166,9
34535,L2:P43166:34535,0,43,3,7.2924,Cc1c(C(=O)N/N=C/c2ccc(Cl)c(Cl)c2)nnn1-c1ccc(S(N)(=O)=O)cc1,-6.56962,6.56962,-59.50310359316492,0.5181683931950674,-14.577429219201427,-68793.69987673902,fixed_pocket_aimnet2025_minimized_v2,-275807.9821337362,-207010.30913700757,-275804.6411509068,634,0.0019756606779992,True,-68843.60819152855,-68795.09269794173,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-68844.65666478207,-68845.41759128447,24.178367612061653,17.54738200401886,-17.7773539770844,475,0,8,0.0019638631492853,True,,10.0,10.0,t3/L2/P43166,10
