mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,input_interaction_kcal_mol,pre_minimization_interaction_kcal_mol,initial_interaction_ligand_ev,interaction_geometry,complex_bound_ev,pocket_ev,complex_initial_ev,complex_minimization_steps,complex_final_max_force_ev_a,complex_optimization_converged,gas_bound_ev,interaction_ligand_ev,interaction_model,desolvation_gas_model,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet_interaction_rank,aimnet2_score_rank,benchmark,rank
28425,L2:Q13224:28425,0,60,4,6.5452,O=C(OC1CCOC2(CCN(Cc3ccccc3)CC2)C1)C1CCCCC1,-5.74039,5.74039,-278.7882733064488,7.392576688564088,-44.24653843095872,-32004.28684044907,fixed_pocket_aimnet2025_minimized_v2,-211335.9756105974,-179324.09729493037,-211330.3028468843,823,0.0019152438035234,True,-32035.95873834949,-31999.788911921987,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-32037.742309101057,-32040.288668417845,41.130118625780895,58.7204408187287,-178.93771386193922,489,0,5,0.0017823348753154,True,,1.0,1.0,t3/L2/Q13224,1
110926,L2:Q13224:110926,0,55,8,6.1778,Clc1ccc(CN2CCC3(CC2)CC(c2ccc4[nH]ccc4c2)CCO3)cc1,-6.04754,6.04754,-257.8866400313996,-1.451942913163379,-49.35717217445502,-42860.24034058183,fixed_pocket_aimnet2025_minimized_v2,-222192.71477617053,-179324.09729493037,-222186.47796507145,506,0.0019582563545554,True,-42896.04487588705,-42857.43445809927,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-42897.649111436855,-42901.18182654729,36.99455062789487,81.46634577615235,-139.42574362735235,745,0,3,0.0019653064664453,True,,2.0,3.0,t3/L2/Q13224,2
63129,L2:Q13224:63129,0,52,5,6.3635,c1ccc(CN2CCC3(CC2)CC(C2CCCO2)CCO3)cc1,-5.53127,5.53127,-229.624741425998,11.10342492914463,-42.901187577597824,-26783.23134714226,fixed_pocket_aimnet2025_minimized_v2,-206114.5076461129,-179324.09729493037,-206109.18901364284,1000,0.0019380759913474,True,-26811.03347084255,-26780.452879958844,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-26812.522225610566,-26815.650974724824,34.33150053588346,72.15066859934228,-123.14257229077222,378,0,3,0.0019740564748644,True,,3.0,4.0,t3/L2/Q13224,3
23218,L2:Q13224:23218,0,57,3,6.6073,c1ccc(C2CCOC3(CCN(Cc4ccc5ccccc5c4)CC3)C2)cc1,-6.46451,6.46451,-207.4485568671202,-16.81765667358206,-41.57658780782016,-30955.54376107296,fixed_pocket_aimnet2025_minimized_v2,-210285.9720093248,-179324.09729493037,-210281.44398749105,1000,0.0323532558977603,False,-30988.44678639152,-30952.878893549623,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-30990.190200040117,-30990.91976018378,40.20407383194577,16.82405658835041,-150.42042644682402,261,0,3,0.0019779317080974,True,,4.0,2.0,t3/L2/Q13224,4
1856,L2:Q13224:1856,0,58,0,6.9547,Cc1ccc(N2CCN(C[C@H](O)COc3ccc4c(c3)CCC(=O)N4)CC2)cc1,-5.58225,5.58225,-203.53287624146745,-6.614727201711145,-51.350229333345496,-34916.95250327051,fixed_pocket_aimnet2025_minimized_v2,-214248.50364687116,-179324.09729493037,-214243.27655489853,516,0.0019588202703744,True,-34956.01284755752,-34915.5803310788,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-34956.32902860056,-34959.74923371683,7.291308066141645,78.87180367431765,-117.36976450100812,415,0,8,0.0015883350279182,True,,5.0,5.0,t3/L2/Q13224,5
82186,L2:Q13224:82186,0,59,6,7.6778,c1cc2c(cc1C1CCOC3(CCN(CC4CCCC4)CC3)C1)CCO2,-6.0794,6.0794,-162.39570051577098,14.409974477402772,-42.19136604773497,-29958.01595123772,fixed_pocket_aimnet2025_minimized_v2,-209287.7424500952,-179324.09729493037,-209283.94283696348,1000,0.0130355013534426,False,-29991.50322943317,-29956.603011079234,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-29991.46180916851,-29994.1405407705,-0.9551739943649916,61.77301823301736,-101.57785627711864,581,0,3,0.0019964224193245,True,,6.0,6.0,t3/L2/Q13224,6
15517,L2:Q13224:15517,0,58,2,6.5817,Oc1ccccc1CN1CCC2(CC1)CC(CCc1ccccc1)CCO2,-5.93224,5.93224,-157.46732373681272,-0.5009807443249396,-36.35512237265169,-30961.64267109765,fixed_pocket_aimnet2025_minimized_v2,-210291.66531040103,-179324.09729493037,-210287.3164733443,1000,0.0034642305690795,False,-30996.76266026904,-30960.739586029464,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-30997.51873903914,-30999.456527576243,17.43559064170045,44.68646524549329,-95.34526784961898,318,0,6,0.001912482548505,True,,7.0,7.0,t3/L2/Q13224,7
6980,L2:Q13224:6980,0,54,1,7.2218,Cl.c1ccc(CN2CCCC3(CC2)C[C@H](c2ccccc2)CCO3)cc1,-5.84976,5.84976,-90.86270007405476,10.889907649620667,-35.744662298920325,-27846.47556652253,fixed_pocket_aimnet2025_minimized_v2,-207174.9194421011,-179324.09729493037,-207172.1228967149,625,0.0018620886839926,True,-27879.83560601987,-27846.88196757302,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-27879.82963415527,-27880.438201415727,-0.1377144692629779,14.033894417912029,-76.96652012540571,451,0,3,0.0018681711517274,True,,8.0,8.0,t3/L2/Q13224,8
142921,L2:Q13224:142921,0,46,9,6.8477,C1=C(c2ccco2)CCOC12CCN(Cc1ccccc1)CC2,-5.71623,5.71623,-76.12498610128527,-1.783338661480451,-40.58809431034911,-26683.915158454696,fixed_pocket_aimnet2025_minimized_v2,-206012.0811950561,-179324.09729493037,-206009.7725197377,856,0.0019143659155815,True,-26715.9713704858,-26684.68280829302,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-26716.134308260607,-26716.498288848103,3.757434349346336,8.393591747439794,-63.97396000449914,340,0,3,0.0019142208620905,True,,9.0,9.0,t3/L2/Q13224,9
89442,L2:Q13224:89442,0,46,7,6.8069,C1=C(c2ccco2)CC2(CCN(Cc3ccccc3)CC2)OC1,-5.50512,5.50512,-73.8297771033339,0.7456892437463135,-54.338900603173705,-26683.845086324603,fixed_pocket_aimnet2025_minimized_v2,-206012.02156869692,-179324.09729493037,-206010.2987390051,424,0.0019946787506341,True,-26716.02346026637,-26684.72271161612,aimnet2-2025,/home/xianyang/t3-aimnet-models/aimnet2_wb97m_0.jpt,-26716.12725809257,-26716.52309427104,2.393634735867073,9.12819912656724,-62.30794324089959,261,0,3,0.0017993539804592,True,,10.0,10.0,t3/L2/Q13224,10
